pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
TG	AFR	17	99	0	0
TG	AFR	17	100	0	0
TG	AFR	17	101	0	0
TG	AFR	17	102	0	0
TG	AFR	17	103	0	0
TG	AFR	17	105	0	0
TG	AFR	17	108	0	0
TG	AFR	17	117	0	0
TG	AFR	17	118	0	0
TG	AFR	17	123	0	0
TG	AFR	17	125	0	0
TG	AFR	17	133	0	0
TG	AFR	18	1	0	0
TG	AFR	18	6	0	0
TG	AFR	18	7	0	0
TG	AFR	18	22	0	0
TG	AFR	18	23	0	0
TG	AFR	18	28	0	0
TG	AFR	18	39	0	0
TG	AFR	18	41	0	0
TG	AFR	18	42	0	0
TG	AFR	18	52	0	0
TG	AFR	18	60	0	0
TG	AFR	18	61	0	0
TG	AFR	18	65	0	0
TG	AFR	18	69	0	0
TG	AFR	18	74	0	0
TG	AFR	18	77	0	0
TG	AFR	18	79	0	0
TG	AFR	18	80	0	0
TG	AFR	18	82	0	0
TG	AFR	18	85	0	0
TG	AFR	18	86	0	0
TG	AFR	18	87	0	0
TG	AFR	18	120	0	0
TG	AFR	19	1	0	0
TG	AFR	19	4	0	0
TG	AFR	19	5	0	0
TG	AFR	19	6	0	0
TG	AFR	19	10	0	0
TG	AFR	19	15	0	0
TG	AFR	19	16	0	0
TG	AFR	19	19	0	0
TG	AFR	19	20	0	0
TG	AFR	19	21	0	0
TG	AFR	19	22	0	0
TG	AFR	19	29	0	0
TG	AFR	19	30	0	0
TG	AFR	19	32	0	0
TG	AFR	19	33	0	0
TG	AFR	19	34	0	0
TG	AFR	19	35	0	0
TG	AFR	19	37	0	0
TG	AFR	19	38	0	0
TG	AFR	19	39	0	0
TG	AFR	19	45	0	0
TG	AFR	19	51	0	0
TG	AFR	19	52	0	0
TG	AFR	19	53	0	0
TG	AFR	19	54	0	0
TG	AFR	19	62	0	0
TG	AFR	19	63	0	0
TG	AFR	19	64	0	0
TG	AFR	19	65	0	0
TG	AFR	19	67	0	0
TG	AFR	19	69	0	0
TG	AFR	19	70	0	0
TG	AFR	19	71	0	0
TG	AFR	19	72	0	0
TG	AFR	19	74	0	0
TG	AFR	19	75	1	0
TG	AFR	19	76	0	0
TG	AFR	19	77	0	0
TG	AFR	19	79	0	0
TG	AFR	19	80	0	0
TG	AFR	19	81	0	0
TG	AFR	19	90	0	0
TG	AFR	19	93	0	0
TG	AFR	19	98	0	0
TG	AFR	19	104	0	0
TG	AFR	19	106	0	0
TG	AFR	19	109	0	0
TG	AFR	19	110	0	0
TG	AFR	20	2	0	0
TG	AFR	20	7	0	0
TG	AFR	20	18	0	0
TG	AFR	20	19	0	0
