pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	11	108	1929	1.0310776274574465	0.025427337158065992	6.006973726280204e-4	5500	249.353023767471	4.5351996723056493e-5	1.3292965243751087e-5	0	0	1	59	1.2609236395377774e-4	6.129212641846346e-5	0	0	0	0	1.5433475450134243e-4	9.120281912675293e-5	0	0	1	45
TG	META	11	112	6114	1.0432008914018538	0.023586822412329126	0.0017299584361494592	5500	2733.86829018593	4.4938513070509305e-5	1.3001656296318636e-5	0	0	0	0	4.845048808824516e-4	1.5169182761674e-4	0	0	0	0	1.7628932437805466e-4	8.093433207010956e-5	0	0	0	0
TG	META	11	114	4199	1.0304479938102744	0.01732412283347543	2.2354406663825047e-4	5500	1371.77194738388	4.117969777921363e-5	1.2075414900490963e-5	0	0	0	0	1.1651234517696757e-4	5.032919919819061e-5	0	0	0	0	4.980060657888267e-5	3.424550123372046e-5	0	0	0	0
TG	META	11	117	12111	1.0613952832820062	0.018682798037625778	9.517216304278184e-4	5500	8741.87078642845	9.66549433152638e-5	2.0057393107522443e-5	0	0	0	0	3.928925393418083e-4	1.0395040254496338e-4	0	0	0	0	1.7885671761533396e-4	7.560232923161929e-5	0	0	0	0
TG	META	11	121	5221	1.0547690028269412	0.026818169723729184	0.0013755819244136097	5500	1567.05972743034	8.804491906272378e-5	1.8898262855585745e-5	0	0	1	9	3.395544733955263e-4	1.150471727444466e-4	0	0	0	0	1.5779072998186393e-4	7.986462540120845e-5	0	0	0	0
TG	META	11	123	3443	1.0305128084870059	0.020774697407129873	6.715349774546531e-4	5500	616.397096633911	7.439359565401041e-5	1.6973293137414216e-5	0	0	0	0	1.7060033820226304e-4	7.03848338390902e-5	0	0	0	0	7.405196663535776e-5	5.5181224262786454e-5	0	0	0	0
TG	META	11	125	4662	1.0894514628312477	0.025368660150466397	8.994933095279399e-4	5500	1137.39341688156	7.20313585036762e-5	1.7765326573950943e-5	0	0	0	0	4.0646317913447725e-4	1.3650650168528435e-4	0	0	0	0	2.0758533036980965e-4	9.902604905368834e-5	0	0	0	0
TG	META	11	126	10728	1.0820942699278244	0.02633262472939812	0.0030383140173954335	6500	9710.91162157059	1.744999473923701e-4	2.9141584227489914e-5	0	2	2	49	6.681876023357363e-4	1.5809139098986173e-4	0	0	0	0	3.2482846229416816e-4	1.2549595753075053e-4	0	0	0	0
TG	META	11	127	1160	1.0609027567097642	0.01830780684677851	0.0049546315834118945	5500	103.548098564148	1.1449354217955466e-4	2.6742713848113588e-5	0	2	2	6	1.2049215670051233e-4	6.824652677609262e-5	0	0	0	0	3.6935721965233193e-5	3.948185461434084e-5	0	0	0	0
TG	META	11	128	688	1.063744996549445	0.03499161750894888	0.014477841175203825	5500	34.5427119731903	4.920712067726275e-4	7.601543370499052e-5	1	2	2	8	2.540304171484225e-4	1.1805849074550993e-4	0	0	0	0	2.6047505460658876e-4	1.282632353339502e-4	0	0	0	0
TG	META	11	129	5157	1.1044259619912495	0.29358142707012885	0.12300202091137098	7500	2165.19775462151	0.020059384461652723	7.26384956706392e-4	0	5	5	12	0.022159199697148305	0.0013858319777367574	2	5	8	29	0.03909513174570874	0.0019670761864498025	0	3	4	33
TG	META	11	130	2579	1.176742803041087	0.03088016350058033	0.010884667492376378	5500	462.304883956909	6.784301097490982e-4	8.71772141617976e-5	1	4	3	12	6.401980720231426e-4	1.8971726022837945e-4	0	0	0	0	4.4036018252800914e-4	1.650695591571359e-4	0	0	0	0
TG	META	11	131	531	1.0295629794486323	0.018847074884765253	0.0029169992238418535	5500	33.3231952190399	4.152520898612484e-5	1.8419700371922825e-5	0	1	0	0	5.3619786864580434e-5	4.790363726939448e-5	0	0	0	0	2.734295311029818e-5	3.31191738215502e-5	0	0	0	0
TG	META	11	133	5474	1.0631275592882485	0.024098273545038275	0.0017341203770501273	5500	1411.68432998657	1.5882298929399398e-4	3.0444060466739192e-5	0	0	1	6	3.935991523102067e-4	1.2142490402807822e-4	0	0	0	0	2.524979106004023e-4	1.1269146072382263e-4	0	0	0	0
