pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
HDL	META	2	199	1433	5	34.5700211524963	0	0	2	69	0	0	2	69	0	0	0	0	0	0	0	0
HDL	META	2	202	182	5	1.4642481803894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	205	668	5	5.90485000610352	0	0	2	31	0	0	2	31	0	0	0	0	0	0	2	31
HDL	META	2	208	1649	5	46.9771702289581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	209	423	5	4.80857372283936	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
HDL	META	2	210	905	5	8.60446357727051	0	1	1	15	0	1	1	15	0	1	0	0	0	0	0	0
HDL	META	2	213	2496	5	117.870710372925	0	0	1	28	0	0	1	28	0	0	0	0	0	0	0	0
HDL	META	2	215	992	5	10.4153342247009	0	0	1	8	0	0	1	8	0	0	0	0	0	0	0	0
HDL	META	2	217	563	5	4.30029225349426	0	0	2	30	0	0	2	30	0	0	0	0	0	0	0	0
HDL	META	2	218	507	5	8.21672201156616	0	0	1	18	0	0	1	18	0	0	0	0	0	0	0	0
HDL	META	2	221	1068	5	10.5055491924286	0	0	1	15	0	0	1	15	0	0	0	0	0	0	0	0
HDL	META	2	227	657	5	3.40171813964844	1	1	2	3	0	1	1	1	1	1	1	2	1	1	1	2
HDL	META	2	228	773	5	5.96097898483276	0	0	1	25	0	0	1	25	0	0	0	0	0	0	1	25
HDL	META	2	230	739	5	6.7541720867157	0	1	2	8	0	1	2	8	0	1	2	8	0	1	1	3
HDL	META	2	232	677	5	5.24958109855652	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0
HDL	META	2	233	310	5	4.37734985351562	1	2	2	4	1	2	2	4	0	0	0	0	0	0	0	0
HDL	META	2	234	927	5	7.28503131866455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	235	588	5	2.61666345596313	0	0	2	18	0	0	2	18	0	0	0	0	0	0	1	5
HDL	META	2	237	1035	5	8.93184041976929	0	0	1	37	0	0	1	37	0	0	0	0	0	0	0	0
