pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	2	164	1476	291.246830701828	0	0	0	0
HDL	UKBB	AFR	2	166	11661	2179.38728713989	0	0	0	0
HDL	UKBB	AFR	2	168	5161	2014.04588508606	0	0	0	0
HDL	UKBB	AFR	2	171	7566	2274.87762975693	0	0	0	0
HDL	UKBB	AFR	2	175	218	22.7148516178131	0	0	0	0
HDL	UKBB	AFR	2	176	7131	3334.63612794876	0	0	0	0
HDL	UKBB	AFR	2	177	5757	834.406002044678	0	0	0	0
HDL	UKBB	AFR	2	180	4669	1846.68181800842	0	0	0	0
HDL	UKBB	AFR	2	181	7140	2456.26559877396	0	0	0	0
HDL	UKBB	AFR	2	183	3080	783.145329713821	0	0	0	0
HDL	UKBB	AFR	2	184	9686	3078.27540564537	0	0	0	0
HDL	UKBB	AFR	2	185	2447	477.256974220276	0	0	0	0
HDL	UKBB	AFR	2	186	7050	2042.91851663589	0	0	0	0
HDL	UKBB	AFR	2	191	1885	536.607526779175	0	0	0	0
HDL	UKBB	AFR	2	195	13282	4578.96954917908	0	0	0	0
HDL	UKBB	AFR	2	197	6266	1814.11753034592	0	0	0	0
HDL	UKBB	AFR	2	199	7599	855.689415454865	0	1	0	0
HDL	UKBB	AFR	2	202	1028	147.436141729355	0	0	0	0
HDL	UKBB	AFR	2	205	3621	500.322645425797	0	0	0	0
HDL	UKBB	AFR	2	208	11186	4393.90597486496	0	0	0	0
HDL	UKBB	AFR	2	209	1710	352.854769229889	0	0	0	0
HDL	UKBB	AFR	2	210	3898	1210.86750149727	0	0	0	0
HDL	UKBB	AFR	2	213	12763	4866.61030578613	0	0	0	0
HDL	UKBB	AFR	2	215	4147	995.371605396271	0	0	0	0
HDL	UKBB	AFR	2	217	3457	925.034843206406	0	0	0	0
HDL	UKBB	AFR	2	218	2665	440.088485002518	0	0	0	0
HDL	UKBB	AFR	2	221	4223	1026.4293756485	0	0	0	0
HDL	UKBB	AFR	2	227	2924	808.750957965851	0	0	0	0
HDL	UKBB	AFR	2	228	3905	1083.73981046677	0	0	0	0
HDL	UKBB	AFR	2	230	3605	760.507461309433	0	0	0	0
HDL	UKBB	AFR	2	232	2732	813.466686010361	0	0	0	0
HDL	UKBB	AFR	2	233	1312	268.030022144318	0	0	0	0
