pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TC	META	1	84	7777	1.1281574260248994	0.1340548753931247	0.10285595439187416	5500	3465.87964677811	0.006494463400990489	3.9109297426127176e-4	2	4	8	75	0.024503842616050563	0.001755394343453114	2	5	6	29	0.0033645750948672775	3.9380097332322207e-4	0	2	4	40
TC	META	1	85	2269	1.0726794988808166	0.03162331261574357	0.00908493674043574	5500	376.280678987503	1.5076562718204685e-4	3.120265385747604e-5	1	1	2	37	7.457165664911138e-4	2.2111078296337602e-4	0	0	0	0	1.8161828502246308e-4	7.612950259441211e-5	0	0	1	25
TC	META	1	89	4347	1.0535438477355936	0.022068614190869	0.002175255368333681	5500	1156.62550997734	4.910919859164184e-5	1.6650876558456735e-5	0	1	0	0	5.268464706694206e-4	1.544551134652795e-4	0	0	0	0	1.5329361629579856e-4	7.457399408784345e-5	0	0	0	0
TC	META	1	92	5210	1.0431431520539054	0.024069754449136133	0.0025330955109569156	5500	1658.2210817337	4.0358774233667604e-5	1.2344540435293357e-5	0	0	0	0	5.831637656749772e-4	1.7720450683468802e-4	0	0	0	0	9.322501781674931e-5	4.654089446260092e-5	0	0	0	0
TC	META	1	94	1219	1.0395961579718316	0.03238320666199824	0.003333917512799893	5500	105.899665594101	1.00155952642397e-4	2.094208200698026e-5	0	0	2	35	5.267295973183476e-4	1.6477940244199695e-4	0	0	0	0	1.3252480519668753e-4	7.469240592798114e-5	0	0	0	0
TC	META	1	95	1120	1.0542960248107258	0.026989839234145316	0.008371334007290048	5500	93.2960524559021	1.5674562987477342e-5	7.957154556491209e-6	0	0	0	0	3.3059621796315507e-4	1.3869813527102163e-4	0	1	0	0	3.5397663114570165e-5	3.0108994885850132e-5	0	0	0	0
TC	META	1	96	4617	1.1809053808470205	0.024074413110533266	0.0047861532623854185	5500	1368.60766172409	1.3824622615079757e-4	2.6552005909747642e-5	0	2	2	9	5.82504374537559e-4	1.6924182912947985e-4	0	0	0	0	1.1378970638056566e-4	5.8593854449879895e-5	0	0	0	0
TC	META	1	97	5843	1.125999570356481	0.07890703467342111	0.051170263310663565	8500	3690.51350569725	0.001768437859888285	8.280804880589545e-5	0	1	3	35	0.003830300809479292	4.1118994597117526e-4	1	1	1	1	7.621025827738358e-4	1.555785927995453e-4	0	1	1	30
TC	META	1	100	4720	1.040754468944301	0.023996142361134704	0.0016194051599243166	5500	1384.46755719185	8.22665049290974e-5	1.7315507581543927e-5	0	0	1	25	3.943790466539267e-4	1.3193467519098743e-4	0	0	0	0	2.2292254075770578e-4	8.623415987243498e-5	0	0	1	63
TC	META	1	109	6579	1.0631211436610313	0.026264539781748697	0.0013430364799622931	5500	2369.27846074104	5.540309290425177e-5	1.3799344733061563e-5	0	0	1	56	3.119178281559447e-4	1.0102825281579867e-4	0	0	0	0	2.714191231905715e-4	9.31103505331293e-5	0	0	0	0
TC	META	1	124	7961	1.0437951037476918	0.018952879502265194	0.0023706404452806594	5500	3652.69805264473	1.3353095438451023e-4	2.197106964439065e-5	0	0	1	6	3.1836141832707456e-4	9.597435731043963e-5	0	0	0	0	9.95061046375481e-5	4.618725301940968e-5	0	0	0	0
TC	META	1	125	10210	1.1975374789948183	0.042150249319441224	0.009446683760072202	6500	8197.67107391357	4.2504373467534704e-4	4.323554585284642e-5	0	1	3	50	0.0017570020770914423	2.7868791535382107e-4	0	0	1	8	5.175332728953142e-4	1.2356207165460195e-4	0	0	2	125
TC	META	1	127	4278	1.041384551985389	0.019985940638244437	0.0011648746988385862	5500	1081.70474839211	6.305548167669996e-5	1.5242033610271319e-5	0	0	0	0	2.6262246446897327e-4	9.991695333011167e-5	0	0	0	0	1.0977399148154984e-4	5.5052156061846125e-5	0	0	0	0
TC	META	1	136	5887	1.0285865083182772	0.02858061132862025	9.632366295704647e-4	5500	1944.25940585136	6.0289235047492745e-5	1.4757898407495385e-5	0	0	1	26	3.83945561784561e-4	1.301645878709572e-4	0	0	0	0	1.3183289917344276e-4	6.575033479174286e-5	0	0	0	0
TC	META	1	138	7716	1.1172627213745179	0.10084288099678407	0.08080591107393706	5500	3413.51777124405	0.004691853776907862	1.327001931383543e-4	1	1	1	1	0.007879036276788617	6.111375431517842e-4	1	1	1	1	0.0029171812232668703	3.2391537277716437e-4	0	1	1	6
TC	META	1	139	1756	1.0608045336345564	0.017035816988362453	0.003959154199240559	5500	222.328519105911	1.021173224644752e-4	2.3836424034393678e-5	0	1	1	18	1.0603457493294687e-4	5.616609699224663e-5	0	0	0	0	6.338912228509646e-5	4.614801558030651e-5	0	1	0	0
TC	META	1	140	2437	1.0252793605087005	0.02014426531005526	0.0017323083016024814	5500	381.288582324982	3.4506365270052755e-5	1.2972831751285587e-5	0	0	0	0	1.76421954522766e-4	8.682131501544914e-5	0	0	0	0	7.728060502526153e-5	5.0551196759980804e-5	0	0	0	0
TC	META	1	141	3012	1.042376541397401	0.021034052560536934	0.002841514644205834	5500	560.418414354324	5.609352236571879e-5	1.4633658233619502e-5	0	1	1	3	2.0350444731630468e-4	8.702175225001718e-5	0	0	0	0	8.469106424323927e-5	5.0412011365726344e-5	0	0	0	0
TC	META	1	144	4259	1.026330072640967	0.02069624677175981	5.398873384422887e-4	5500	963.971204280853	4.014946938414912e-5	1.1881754194389495e-5	0	0	0	0	1.8493378212389896e-4	7.625943494163225e-5	0	0	0	0	4.656512093283841e-5	3.6078397266768726e-5	0	0	0	0
TC	META	1	145	3428	1.0646830954577913	0.020472474569243403	0.0011632342225558017	5500	666.504440307617	6.252770085300983e-5	1.552320944933402e-5	0	0	1	18	1.8049746068215532e-4	8.468308854638378e-5	0	0	0	0	4.020856883084422e-5	2.7424243785015948e-5	0	0	0	0
TC	META	1	150	5766	1.0376171113673665	0.02001775361801185	0.001582808246372595	5500	2314.40270829201	6.342428364576346e-5	1.521829767957641e-5	0	0	1	19	1.9482685817616204e-4	7.187075278237048e-5	0	0	0	0	9.777072154131344e-5	5.18140473970743e-5	0	0	0	0
TC	META	1	151	7703	1.050907981869179	0.020755095466443697	7.016391115857596e-4	5500	3369.34686255455	8.004678167015297e-5	1.7394639707925798e-5	0	0	1	38	2.933332964957968e-4	9.079133232849866e-5	0	0	0	0	1.0839951507136278e-4	4.7312281992722356e-5	0	0	0	0
TC	META	1	153	5837	1.0580809199131846	0.018943567936086227	0.005177625670557936	5500	1977.35032582283	8.368062095654122e-5	2.0061498159238717e-5	1	1	1	1	2.536757389647237e-4	8.89235084990481e-5	0	0	0	0	6.453674102518076e-5	3.51275118800485e-5	0	0	0	0
