pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	UKBB	4	28	1389	5	24.1731419563293	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
TG	UKBB	4	32	1559	5	21.0787768363953	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
TG	UKBB	4	42	232	5	1.27482676506042	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
TG	UKBB	4	43	581	5	1.98273181915283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	48	1333	5	15.3486709594727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	54	3457	5	354.688865184784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	55	1187	5	12.4456164836884	0	0	1	13	0	0	1	13	0	0	0	0	0	0	0	0
TG	UKBB	4	64	2012	5	63.5710957050323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	66	1058	5	8.45769929885864	0	0	1	29	0	0	1	29	0	0	0	0	0	0	0	0
TG	UKBB	4	74	1400	5	15.6455788612366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	80	1328	5	20.1953475475311	0	0	1	4	0	0	1	4	0	0	1	4	0	0	0	0
TG	UKBB	4	82	538	5	2.45114517211914	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
TG	UKBB	4	84	1145	5	9.83420538902283	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
TG	UKBB	4	87	1951	5	66.7493259906769	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
TG	UKBB	4	90	1046	5	6.39128422737122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
